"","country","continent","year","lifeExp","pop","gdpPercap","named"
"400","Mozambique","Africa",1967,38.113,8680909,566.6691539,TRUE
"401","Mozambique","Africa",1972,40.328,9809596,724.9178037,TRUE
"402","Mozambique","Africa",1977,42.495,11127868,502.3197334,TRUE
"403","Mozambique","Africa",1982,42.795,12587223,462.2114149,TRUE
"404","Mozambique","Africa",1987,42.861,12891952,389.8761846,TRUE
"405","Mozambique","Africa",1992,44.284,13160731,410.8968239,TRUE
"406","Mozambique","Africa",1997,46.344,16603334,472.3460771,TRUE
"407","Mozambique","Africa",2002,44.026,18473780,633.6179466,TRUE
"408","Mozambique","Africa",2007,42.082,19951656,823.6856205,TRUE
"409","Namibia","Africa",1952,41.725,485831,2423.780443,TRUE
"410","Namibia","Africa",1957,45.226,548080,2621.448058,TRUE
"411","Namibia","Africa",1962,48.386,621392,3173.215595,TRUE
"412","Namibia","Africa",1967,51.159,706640,3793.694753,TRUE
"413","Namibia","Africa",1972,53.867,821782,3746.080948,TRUE
"414","Namibia","Africa",1977,56.437,977026,3876.485958,TRUE
"415","Namibia","Africa",1982,58.968,1099010,4191.100511,TRUE
"416","Namibia","Africa",1987,60.835,1278184,3693.731337,TRUE
"417","Namibia","Africa",1992,61.999,1554253,3804.537999,TRUE
"418","Namibia","Africa",1997,58.909,1774766,3899.52426,TRUE
"419","Namibia","Africa",2002,51.479,1972153,4072.324751,TRUE
"420","Namibia","Africa",2007,52.906,2055080,4811.060429,TRUE
"421","Niger","Africa",1952,37.444,3379468,761.879376,TRUE
"422","Niger","Africa",1957,38.598,3692184,835.5234025,TRUE
"423","Niger","Africa",1962,39.487,4076008,997.7661127,TRUE
"424","Niger","Africa",1967,40.118,4534062,1054.384891,TRUE
"425","Niger","Africa",1972,40.546,5060262,954.2092363,TRUE
"426","Niger","Africa",1977,41.291,5682086,808.8970728,TRUE
"427","Niger","Africa",1982,42.598,6437188,909.7221354,TRUE
"428","Niger","Africa",1987,44.555,7332638,668.3000228,TRUE
"429","Niger","Africa",1992,47.391,8392818,581.182725,TRUE
"430","Niger","Africa",1997,51.313,9666252,580.3052092,TRUE
"431","Niger","Africa",2002,54.496,11140655,601.0745012,TRUE
"432","Niger","Africa",2007,56.867,12894865,619.6768924,TRUE
"433","Nigeria","Africa",1952,36.324,33119096,1077.281856,TRUE
"434","Nigeria","Africa",1957,37.802,37173340,1100.592563,TRUE
"435","Nigeria","Africa",1962,39.36,41871351,1150.927478,TRUE
"436","Nigeria","Africa",1967,41.04,47287752,1014.514104,TRUE
"437","Nigeria","Africa",1972,42.821,53740085,1698.388838,TRUE
"438","Nigeria","Africa",1977,44.514,62209173,1981.951806,TRUE
"439","Nigeria","Africa",1982,45.826,73039376,1576.97375,TRUE
"440","Nigeria","Africa",1987,46.886,81551520,1385.029563,TRUE
"441","Nigeria","Africa",1992,47.472,93364244,1619.848217,TRUE
"442","Nigeria","Africa",1997,47.464,106207839,1624.941275,TRUE
"443","Nigeria","Africa",2002,46.608,119901274,1615.286395,TRUE
"444","Nigeria","Africa",2007,46.859,135031164,2013.977305,TRUE
"445","Reunion","Africa",1952,52.724,257700,2718.885295,TRUE
"446","Reunion","Africa",1957,55.09,308700,2769.451844,TRUE
"447","Reunion","Africa",1962,57.666,358900,3173.72334,TRUE
"448","Reunion","Africa",1967,60.542,414024,4021.175739,TRUE
"449","Reunion","Africa",1972,64.274,461633,5047.658563,TRUE
"450","Reunion","Africa",1977,67.064,492095,4319.804067,TRUE
"451","Reunion","Africa",1982,69.885,517810,5267.219353,TRUE
"452","Reunion","Africa",1987,71.913,562035,5303.377488,TRUE
"453","Reunion","Africa",1992,73.615,622191,6101.255823,TRUE
"454","Reunion","Africa",1997,74.772,684810,6071.941411,TRUE
"455","Reunion","Africa",2002,75.744,743981,6316.1652,TRUE
"456","Reunion","Africa",2007,76.442,798094,7670.122558,TRUE
"457","Rwanda","Africa",1952,40,2534927,493.3238752,TRUE
"458","Rwanda","Africa",1957,41.5,2822082,540.2893983,TRUE
"459","Rwanda","Africa",1962,43,3051242,597.4730727,TRUE
"460","Rwanda","Africa",1967,44.1,3451079,510.9637142,TRUE
"461","Rwanda","Africa",1972,44.6,3992121,590.5806638,TRUE
"462","Rwanda","Africa",1977,45,4657072,670.0806011,TRUE
"463","Rwanda","Africa",1982,46.218,5507565,881.5706467,TRUE
"464","Rwanda","Africa",1987,44.02,6349365,847.991217,TRUE
"465","Rwanda","Africa",1992,23.599,7290203,737.0685949,TRUE
"466","Rwanda","Africa",1997,36.087,7212583,589.9445051,TRUE
"467","Rwanda","Africa",2002,43.413,7852401,785.6537648,TRUE
"468","Rwanda","Africa",2007,46.242,8860588,863.0884639,TRUE
"469","Sao Tome and Principe","Africa",1952,46.471,60011,879.5835855,TRUE
"470","Sao Tome and Principe","Africa",1957,48.945,61325,860.7369026,TRUE
"471","Sao Tome and Principe","Africa",1962,51.893,65345,1071.551119,TRUE
"472","Sao Tome and Principe","Africa",1967,54.425,70787,1384.840593,TRUE
"473","Sao Tome and Principe","Africa",1972,56.48,76595,1532.985254,TRUE
"474","Sao Tome and Principe","Africa",1977,58.55,86796,1737.561657,TRUE
"475","Sao Tome and Principe","Africa",1982,60.351,98593,1890.218117,TRUE
"476","Sao Tome and Principe","Africa",1987,61.728,110812,1516.525457,TRUE
"477","Sao Tome and Principe","Africa",1992,62.742,125911,1428.777814,TRUE
"478","Sao Tome and Principe","Africa",1997,63.306,145608,1339.076036,TRUE
"479","Sao Tome and Principe","Africa",2002,64.337,170372,1353.09239,TRUE
"480","Sao Tome and Principe","Africa",2007,65.528,199579,1598.435089,TRUE
"481","Senegal","Africa",1952,37.278,2755589,1450.356983,TRUE
"482","Senegal","Africa",1957,39.329,3054547,1567.653006,TRUE
"483","Senegal","Africa",1962,41.454,3430243,1654.988723,TRUE
"484","Senegal","Africa",1967,43.563,3965841,1612.404632,TRUE
"485","Senegal","Africa",1972,45.815,4588696,1597.712056,TRUE
"486","Senegal","Africa",1977,48.879,5260855,1561.769116,TRUE
"487","Senegal","Africa",1982,52.379,6147783,1518.479984,TRUE
"488","Senegal","Africa",1987,55.769,7171347,1441.72072,TRUE
"489","Senegal","Africa",1992,58.196,8307920,1367.899369,TRUE
"490","Senegal","Africa",1997,60.187,9535314,1392.368347,TRUE
"491","Senegal","Africa",2002,61.6,10870037,1519.635262,TRUE
"492","Senegal","Africa",2007,63.062,12267493,1712.472136,TRUE
"493","Sierra Leone","Africa",1952,30.331,2143249,879.7877358,TRUE
"494","Sierra Leone","Africa",1957,31.57,2295678,1004.484437,TRUE
"495","Sierra Leone","Africa",1962,32.767,2467895,1116.639877,TRUE
"496","Sierra Leone","Africa",1967,34.113,2662190,1206.043465,TRUE
"497","Sierra Leone","Africa",1972,35.4,2879013,1353.759762,TRUE
"498","Sierra Leone","Africa",1977,36.788,3140897,1348.285159,TRUE
"499","Sierra Leone","Africa",1982,38.445,3464522,1465.010784,TRUE
"500","Sierra Leone","Africa",1987,40.006,3868905,1294.447788,TRUE
"501","Sierra Leone","Africa",1992,38.333,4260884,1068.696278,TRUE
"502","Sierra Leone","Africa",1997,39.897,4578212,574.6481576,TRUE
"503","Sierra Leone","Africa",2002,41.012,5359092,699.489713,TRUE
"504","Sierra Leone","Africa",2007,42.568,6144562,862.5407561,TRUE
"505","Somalia","Africa",1952,32.978,2526994,1135.749842,TRUE
"506","Somalia","Africa",1957,34.977,2780415,1258.147413,TRUE
"507","Somalia","Africa",1962,36.981,3080153,1369.488336,TRUE
"508","Somalia","Africa",1967,38.977,3428839,1284.73318,TRUE
"509","Somalia","Africa",1972,40.973,3840161,1254.576127,TRUE
"510","Somalia","Africa",1977,41.974,4353666,1450.992513,TRUE
"511","Somalia","Africa",1982,42.955,5828892,1176.807031,TRUE
"512","Somalia","Africa",1987,44.501,6921858,1093.244963,TRUE
"513","Somalia","Africa",1992,39.658,6099799,926.9602964,TRUE
"514","Somalia","Africa",1997,43.795,6633514,930.5964284,TRUE
"515","Somalia","Africa",2002,45.936,7753310,882.0818218,TRUE
"516","Somalia","Africa",2007,48.159,9118773,926.1410683,TRUE
"517","South Africa","Africa",1952,45.009,14264935,4725.295531,TRUE
"518","South Africa","Africa",1957,47.985,16151549,5487.104219,TRUE
"519","South Africa","Africa",1962,49.951,18356657,5768.729717,TRUE
"520","South Africa","Africa",1967,51.927,20997321,7114.477971,TRUE
"521","South Africa","Africa",1972,53.696,23935810,7765.962636,TRUE
"522","South Africa","Africa",1977,55.527,27129932,8028.651439,TRUE
"523","South Africa","Africa",1982,58.161,31140029,8568.266228,TRUE
"524","South Africa","Africa",1987,60.834,35933379,7825.823398,TRUE
"525","South Africa","Africa",1992,61.888,39964159,7225.069258,TRUE
"526","South Africa","Africa",1997,60.236,42835005,7479.188244,TRUE
"527","South Africa","Africa",2002,53.365,44433622,7710.946444,TRUE
"528","South Africa","Africa",2007,49.339,43997828,9269.657808,TRUE
"529","Sudan","Africa",1952,38.635,8504667,1615.991129,TRUE
"530","Sudan","Africa",1957,39.624,9753392,1770.337074,TRUE
"531","Sudan","Africa",1962,40.87,11183227,1959.593767,TRUE
"532","Sudan","Africa",1967,42.858,12716129,1687.997641,TRUE
"533","Sudan","Africa",1972,45.083,14597019,1659.652775,TRUE
"534","Sudan","Africa",1977,47.8,17104986,2202.988423,TRUE
"535","Sudan","Africa",1982,50.338,20367053,1895.544073,TRUE
"536","Sudan","Africa",1987,51.744,24725960,1507.819159,TRUE
"537","Sudan","Africa",1992,53.556,28227588,1492.197043,TRUE
"538","Sudan","Africa",1997,55.373,32160729,1632.210764,TRUE
"539","Sudan","Africa",2002,56.369,37090298,1993.398314,TRUE
"540","Sudan","Africa",2007,58.556,42292929,2602.394995,TRUE
"541","Swaziland","Africa",1952,41.407,290243,1148.376626,TRUE
"542","Swaziland","Africa",1957,43.424,326741,1244.708364,TRUE
"543","Swaziland","Africa",1962,44.992,370006,1856.182125,TRUE
"544","Swaziland","Africa",1967,46.633,420690,2613.101665,TRUE
"545","Swaziland","Africa",1972,49.552,480105,3364.836625,TRUE
"546","Swaziland","Africa",1977,52.537,551425,3781.410618,TRUE
"547","Swaziland","Africa",1982,55.561,649901,3895.384018,TRUE
"548","Swaziland","Africa",1987,57.678,779348,3984.839812,TRUE
"549","Swaziland","Africa",1992,58.474,962344,3553.0224,TRUE
"550","Swaziland","Africa",1997,54.289,1054486,3876.76846,TRUE
"551","Swaziland","Africa",2002,43.869,1130269,4128.116943,TRUE
"552","Swaziland","Africa",2007,39.613,1133066,4513.480643,TRUE
"553","Tanzania","Africa",1952,41.215,8322925,716.6500721,TRUE
"554","Tanzania","Africa",1957,42.974,9452826,698.5356073,TRUE
"555","Tanzania","Africa",1962,44.246,10863958,722.0038073,TRUE
"556","Tanzania","Africa",1967,45.757,12607312,848.2186575,TRUE
"557","Tanzania","Africa",1972,47.62,14706593,915.9850592,TRUE
"558","Tanzania","Africa",1977,49.919,17129565,962.4922932,TRUE
"559","Tanzania","Africa",1982,50.608,19844382,874.2426069,TRUE
"560","Tanzania","Africa",1987,51.535,23040630,831.8220794,TRUE
"561","Tanzania","Africa",1992,50.44,26605473,825.682454,TRUE
"562","Tanzania","Africa",1997,48.466,30686889,789.1862231,TRUE
"563","Tanzania","Africa",2002,49.651,34593779,899.0742111,TRUE
"564","Tanzania","Africa",2007,52.517,38139640,1107.482182,TRUE
"565","Togo","Africa",1952,38.596,1219113,859.8086567,TRUE
"566","Togo","Africa",1957,41.208,1357445,925.9083202,TRUE
"567","Togo","Africa",1962,43.922,1528098,1067.53481,TRUE
"568","Togo","Africa",1967,46.769,1735550,1477.59676,TRUE
"569","Togo","Africa",1972,49.759,2056351,1649.660188,TRUE
"570","Togo","Africa",1977,52.887,2308582,1532.776998,TRUE
"571","Togo","Africa",1982,55.471,2644765,1344.577953,TRUE
"572","Togo","Africa",1987,56.941,3154264,1202.201361,TRUE
"573","Togo","Africa",1992,58.061,3747553,1034.298904,TRUE
"574","Togo","Africa",1997,58.39,4320890,982.2869243,TRUE
"575","Togo","Africa",2002,57.561,4977378,886.2205765,TRUE
"576","Togo","Africa",2007,58.42,5701579,882.9699438,TRUE
"577","Tunisia","Africa",1952,44.6,3647735,1468.475631,TRUE
"578","Tunisia","Africa",1957,47.1,3950849,1395.232468,TRUE
"579","Tunisia","Africa",1962,49.579,4286552,1660.30321,TRUE
"580","Tunisia","Africa",1967,52.053,4786986,1932.360167,TRUE
"581","Tunisia","Africa",1972,55.602,5303507,2753.285994,TRUE
"582","Tunisia","Africa",1977,59.837,6005061,3120.876811,TRUE
"583","Tunisia","Africa",1982,64.048,6734098,3560.233174,TRUE
"584","Tunisia","Africa",1987,66.894,7724976,3810.419296,TRUE
"585","Tunisia","Africa",1992,70.001,8523077,4332.720164,TRUE
"586","Tunisia","Africa",1997,71.973,9231669,4876.798614,TRUE
"587","Tunisia","Africa",2002,73.042,9770575,5722.895655,TRUE
"588","Tunisia","Africa",2007,73.923,10276158,7092.923025,TRUE
"589","Uganda","Africa",1952,39.978,5824797,734.753484,TRUE
"590","Uganda","Africa",1957,42.571,6675501,774.3710692,TRUE
"591","Uganda","Africa",1962,45.344,7688797,767.2717398,TRUE
"592","Uganda","Africa",1967,48.051,8900294,908.9185217,TRUE
"593","Uganda","Africa",1972,51.016,10190285,950.735869,TRUE
"594","Uganda","Africa",1977,50.35,11457758,843.7331372,TRUE
"595","Uganda","Africa",1982,49.849,12939400,682.2662268,TRUE
"596","Uganda","Africa",1987,51.509,15283050,617.7244065,TRUE
"597","Uganda","Africa",1992,48.825,18252190,644.1707969,TRUE
"598","Uganda","Africa",1997,44.578,21210254,816.559081,TRUE
"599","Uganda","Africa",2002,47.813,24739869,927.7210018,TRUE
"600","Uganda","Africa",2007,51.542,29170398,1056.380121,TRUE
"601","Zambia","Africa",1952,42.038,2672000,1147.388831,TRUE
"602","Zambia","Africa",1957,44.077,3016000,1311.956766,TRUE
"603","Zambia","Africa",1962,46.023,3421000,1452.725766,TRUE
"604","Zambia","Africa",1967,47.768,3900000,1777.077318,TRUE
"605","Zambia","Africa",1972,50.107,4506497,1773.498265,TRUE
"606","Zambia","Africa",1977,51.386,5216550,1588.688299,TRUE
"607","Zambia","Africa",1982,51.821,6100407,1408.678565,TRUE
"608","Zambia","Africa",1987,50.821,7272406,1213.315116,TRUE
"609","Zambia","Africa",1992,46.1,8381163,1210.884633,TRUE
"610","Zambia","Africa",1997,40.238,9417789,1071.353818,TRUE
"611","Zambia","Africa",2002,39.193,10595811,1071.613938,TRUE
"612","Zambia","Africa",2007,42.384,11746035,1271.211593,TRUE
"613","Zimbabwe","Africa",1952,48.451,3080907,406.8841148,TRUE
"614","Zimbabwe","Africa",1957,50.469,3646340,518.7642681,TRUE
"615","Zimbabwe","Africa",1962,52.358,4277736,527.2721818,TRUE
"616","Zimbabwe","Africa",1967,53.995,4995432,569.7950712,TRUE
"617","Zimbabwe","Africa",1972,55.635,5861135,799.3621758,TRUE
"618","Zimbabwe","Africa",1977,57.674,6642107,685.5876821,TRUE
"619","Zimbabwe","Africa",1982,60.363,7636524,788.8550411,TRUE
"620","Zimbabwe","Africa",1987,62.351,9216418,706.1573059,TRUE
"621","Zimbabwe","Africa",1992,60.377,10704340,693.4207856,TRUE
"622","Zimbabwe","Africa",1997,46.809,11404948,792.4499603,TRUE
"623","Zimbabwe","Africa",2002,39.989,11926563,672.0386227,TRUE
"624","Zimbabwe","Africa",2007,43.487,12311143,469.7092981,TRUE
